02043000;;0;-Carcaças e meias-carcaças de cordeiro, congeladas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02044100;;0;--Carcaças e meias-carcaças;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02044200;;0;--Outras peças não desossadas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02044300;;0;--Desossadas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02045000;;0;-Carnes de animais da espécie caprina;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02050000;;0;Carnes de animais das espécies cavalar, asinina e muar, frescas, refrigeradas ou congeladas.;13.45;21.07;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02061000;;0;-Da espécie bovina, frescas ou refrigeradas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02062100;;0;--Línguas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02062200;;0;--Fígados;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02062910;;0;Rabos;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02062990;;0;Outros;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02063000;;0;-Da espécie suína, frescas ou refrigeradas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02064100;;0;--Fígados;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02064900;;0;--Outras;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02068000;;0;-Outras, frescas ou refrigeradas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02069000;;0;-Outras, congeladas;13.45;21.07;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02071100;;0;--Não cortadas em pedaços, frescas ou refrigeradas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02071200;;0;--Não cortadas em pedaços, congeladas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02071300;;0;--Pedaços e miudezas, frescos ou refrigerados;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02071400;;0;--Pedaços e miudezas, congelados;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02072400;;0;--Não cortadas em pedaços, frescas ou refrigeradas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02072500;;0;--Não cortadas em pedaços, congeladas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02072600;;0;--Pedaços e miudezas, frescos ou refrigerados;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02072700;;0;--Pedaços e miudezas, congelados;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02074100;;0;--Não cortadas em pedaços, frescas ou refrigeradas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02074200;;0;--Não cortadas em pedaços, congeladas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02074300;;0;--Fígados gordos  foies gras , frescos ou refrigerados;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02074400;;0;--Outras, frescas ou refrigeradas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02074500;;0;--Outras, congeladas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02075100;;0;--Não cortadas em pedaços, frescas ou refrigeradas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02075200;;0;--Não cortadas em pedaços, congeladas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02075300;;0;--Fígados gordos  foies gras , frescos ou refrigerados;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02075400;;0;--Outras, frescas ou refrigeradas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02075500;;0;--Outras, congeladas;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02076000;;0;-De galinhas-d angola  pintadas ;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02081000;;0;-De coelhos ou de lebres;13.45;21.07;0.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02083000;;0;-De primatas;13.45;21.07;0.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02084000;;0;-De baleias, golfinhos e botos  mamíferos da ordem dos cetáceos , de peixes-boi  manatins  e dugongos  mamíferos da ordem dos sirênios , de otárias e focas, leões-marinhos e morsas  mamíferos da subordem dos pinípedes ;13.45;21.07;0.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02085000;;0;-De répteis  incluindo as serpentes e as tartarugas marinhas ;13.45;21.07;0.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02086000;;0;-De camelos e de outros camelídeos  Camelidae ;13.45;21.07;0.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02089000;;0;-Outras;13.45;21.07;0.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02091011;;0;Fresco, refrigerado ou congelado;4.20;9.17;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02091019;;0;Outros;4.20;9.17;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02091021;;0;Fresca, refrigerada ou congelada;4.20;9.17;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02091029;;0;Outras;4.20;9.17;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02099000;;0;-Outros;4.20;9.17;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02101100;;0;--Pernas, pás e respectivos pedaços, não desossados;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02101200;;0;--Toucinhos entremeados e seus pedaços;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02101900;;0;--Outras;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02102000;;0;-Carnes da espécie bovina;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02109100;;0;--De primatas;13.45;21.07;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02109100;01;0;Ex 01 - Miudezas, farinhas e pós dessas miudezas;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02109200;;0;--De baleias, golfinhos e botos  mamíferos da ordem dos cetáceos , de peixes-boi  manatins  e dugongos  mamíferos da ordem dos sirênios , de otárias e focas, leões-marinhos e morsas  mamíferos da subordem dos pinípedes ;13.45;21.07;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02109200;01;0;Ex 01 - Miudezas, farinhas e pós dessas miudezas;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02109300;;0;--De répteis  incluindo as serpentes e as tartarugas marinhas ;13.45;21.07;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02109300;01;0;Ex 01 - Miudezas, farinhas e pós dessas miudezas;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02109900;;0;--Outras;4.20;11.82;7.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02109900;01;0;Ex  01 - Miudezas, exceto fígados de aves da posição 01.05, farinhas e pós dessas miudezas;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
02109900;02;0;Ex 02 - Fígados de aves da posição 01.05, salgados ou em salmora;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03011110;;0;Aruanã  Osteoglossum bicirrhosum ;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03011190;;0;Outros;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03011900;;0;--Outros;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019110;;0;Para reprodução;13.45;14.05;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019190;;0;Outras;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019210;;0;Para reprodução;13.45;14.05;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019290;;0;Outras;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019310;;0;Para reprodução;13.45;14.05;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019390;;0;Outras;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019410;;0;Para reprodução;13.45;14.05;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019490;;0;Outras;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019510;;0;Para reprodução;13.45;14.05;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019590;;0;Outros;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019911;;0;Tilápias  Tilapia spp., Oreochromis spp., Sarotherodon spp., Danakilia spp., seus híbridos ;13.45;14.05;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019912;;0;Esturjões  Acipenser baeri, Acipenser gueldenstaedtii, Acipenser persicus, Acipenser stellatus ;13.45;14.05;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019919;;0;Outros;13.45;14.05;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019991;;0;Tilápias  Tilapia spp., Oreochromis spp., Sarotherodon spp., Danakilia spp., seus híbridos ;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019992;;0;Esturjões  Acipenser baeri, Acipenser gueldenstaedtii, Acipenser persicus, Acipenser stellatus ;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03019999;;0;Outros;13.45;21.07;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03021100;;0;--Trutas  Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03021300;;0;--Salmões-do-pacífico  Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou e Oncorhynchus rhodurus ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03021400;;0;--Salmão-do-atlântico  Salmo salar  e salmão-do-danúbio  Hucho hucho ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03021900;;0;--Outros;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03022100;;0;--Linguados-gigantes  Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03022200;;0;--Solha  Pleuronectes platessa ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03022300;;0;--Linguados  Solea spp. ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03022400;;0;--Pregado  Psetta maxima ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03022900;;0;--Outros;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03023100;;0;--Albacora-branca  Thunnus alalunga ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03023200;;0;--Albacora-laje  Thunnus albacares ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03023300;;0;--Bonito-listrado;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03023400;;0;--Albacora-bandolim  Thunnus obesus ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03023500;;0;--Atuns azuis  Thunnus thynnus, Thunnus orientalis ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03023600;;0;--Atum azul do Sul  Thunnus maccoyii ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03023900;;0;--Outros;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03024100;;0;--Arenques  Clupea harengus, Clupea pallasii ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03024210;;0;Anchoita  Engraulis anchoita ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03024290;;0;Outros;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03024300;;0;--Sardinhas  Sardina pilchardus, Sardinops spp., Sardinella spp. , anchoveta  Sprattus sprattus ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03024400;;0;--Cavalinhas  Scomber scombrus, Scomber australasicus, Scomber japonicus ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03024500;;0;--Chicharros  Trachurus spp. ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03024600;;0;--Bijupirá  Rachycentron canadum ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03024700;;0;--Espadarte  Xiphias gladius ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03025100;;0;--Bacalhau-do-atlântico  Gadus mohrua , bacalhau-da-groelândia  Gadus ogac  e bacalhau-do-pacífico  Gadus macrocephalus ;4.20;4.80;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03025200;;0;--Haddock ou lubina  Melanogrammus aeglefinus ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03025300;;0;--Saithe  Pollachius virens ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03025400;;0;--Merluzas e abróteas  Merluccius spp., Urophycis spp. ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03025500;;0;--Merluza-do-alasca  Theragra chalcogramma ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03025600;;0;--Verdinhos  Micromesistius poutassou, Micromesistius australis ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03025900;;0;--Outros;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03027100;;0;--Tilápias  Oreochromis spp. ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03027210;;0;Bagre  Ictalurus puntactus ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03027290;;0;Outros;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03027300;;0;--Carpas  Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophtalmichtys spp., Mylopharyngodon piceus ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03027400;;0;--Enguias  Anguilla spp. ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03027900;;0;--Outros;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03028100;;0;--Cação e outros tubarões;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03028200;;0;--Raias  Rajidae ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03028310;;0;Merluza negra  Dissostichus eleginoides ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03028320;;0;Merluza antártica  Dissostichus mawsoni ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03028400;;0;--Robalos  Dicentrarchus spp. ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03028500;;0;--Pargos ou sargos  Sparidae ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03028911;;0;Agulhões  Istiophorus spp., Tetrapturus spp., Makaira spp. ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03028912;;0;Pargo  Lutjanus purpureus ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03028921;;0;Cherne-poveiro  Polyprion americanus ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03028922;;0;Garoupas  Acanthistius spp. ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
03028923;;0;Esturjão  Acipenser baeri ;4.20;11.82;17.00;0.00;01/01/2015;30/06/2015;9oi3aC;15.1.C;IBPT
