03039000,,0,32.09,42.69,
03043100,,0,32.09,42.69,
03043210,,0,32.09,42.69,
03043290,,0,32.09,42.69,
03043300,,0,32.09,42.69,
03043900,,0,32.09,42.69,
03044100,,0,32.09,42.69,
03044200,,0,32.09,42.69,
03044300,,0,32.09,42.69,
03044400,,0,32.09,42.69,
03044500,,0,32.09,42.69,
03044600,,0,32.09,42.69,
03044910,,0,32.09,42.69,
03044920,,0,32.09,42.69,
03044990,,0,32.09,42.69,
03045100,,0,32.09,42.69,
03045200,,0,32.09,42.69,
03045300,,0,32.09,42.69,
03045400,,0,32.09,42.69,
03045500,,0,32.09,42.69,
03045900,,0,32.09,42.69,
03046100,,0,32.09,42.69,
03046210,,0,32.09,42.69,
03046290,,0,32.09,42.69,
03046300,,0,32.09,42.69,
03046900,,0,32.09,42.69,
03047100,,0,32.09,42.69,
03047200,,0,32.09,42.69,
03047300,,0,32.09,42.69,
03047400,,0,32.09,42.69,
03047500,,0,32.09,42.69,
03047900,,0,32.09,42.69,
03048100,,0,32.09,42.69,
03048200,,0,32.09,42.69,
03048300,,0,32.09,42.69,
03048400,,0,32.09,42.69,
03048510,,0,32.09,42.69,
03048520,,0,32.09,42.69,
03048600,,0,32.09,42.69,
03048700,,0,32.09,42.69,
03048910,,0,32.09,42.69,
03048920,,0,32.09,42.69,
03048930,,0,32.09,42.69,
03048940,,0,32.09,42.69,
03048990,,0,32.09,42.69,
03049100,,0,32.09,42.69,
03049211,,0,32.09,42.69,
03049212,,0,32.09,42.69,
03049219,,0,32.09,42.69,
03049221,,0,32.09,42.69,
03049222,,0,32.09,42.69,
03049229,,0,32.09,42.69,
03049300,,0,32.09,42.69,
03049400,,0,32.09,42.69,
03049500,,0,32.09,42.69,
03049900,,0,32.09,42.69,
03051000,,0,32.09,42.69,
03052000,,0,32.09,42.69,
03053100,,0,32.09,42.69,
03053210,,0,32.09,32.69,
03053220,,0,32.09,42.69,
03053290,,0,32.09,42.69,
03053910,,0,32.09,42.69,
03053990,,0,32.09,42.69,
03054100,,0,34.28,44.88,
03054200,,0,34.28,44.88,
03054300,,0,32.09,42.69,
03054400,,0,32.09,42.69,
03054910,,0,34.28,34.88,
03054920,,0,32.09,42.69,
03054990,,0,32.09,42.69,
03055100,,0,34.28,34.88,
03055910,,0,34.28,34.88,
03055990,,0,34.28,44.88,
03056100,,0,34.28,44.88,
03056200,,0,34.28,34.88,
03056300,,0,32.09,42.69,
03056400,,0,32.09,42.69,
03056910,,0,32.09,42.69,
03056990,,0,32.09,42.69,
03057100,,0,32.09,42.69,
03057100,01,0,34.28,44.88,
03057200,,0,34.28,44.88,
03057200,01,0,32.09,42.69,
03057200,02,0,32.09,42.69,
03057900,,0,34.28,44.88,
03057900,01,0,32.09,42.69,
03057900,02,0,32.09,42.69,
03061110,,0,32.09,42.69,
03061190,,0,32.09,42.69,
03061200,,0,32.09,42.69,
03061400,,0,32.09,42.69,
03061500,,0,32.09,42.69,
03061610,,0,32.09,42.69,
03061690,,0,32.09,42.69,
03061710,,0,32.09,42.69,
03061790,,0,32.09,42.69,
03061910,,0,32.09,42.69,
03061990,,0,32.09,42.69,
03062100,,0,32.09,42.69,
03062200,,0,32.09,42.69,
03062400,,0,32.09,42.69,
03062500,,0,32.09,42.69,
03062600,,0,32.09,42.69,
03062700,,0,32.09,42.69,
03062910,,0,32.09,42.69,
03062990,,0,32.09,42.69,
03071100,,0,32.09,42.69,
03071900,,0,32.09,42.69,
03072100,,0,32.09,42.69,
03072900,,0,32.09,42.69,
03073100,,0,32.09,42.69,
03073900,,0,32.09,42.69,
03074100,,0,32.09,42.69,
03074911,,0,32.09,42.69,
03074919,,0,32.09,42.69,
03074990,,0,32.09,42.69,
03075100,,0,32.09,42.69,
03075910,,0,32.09,42.69,
03075990,,0,32.09,42.69,
03076000,,0,32.09,42.69,
03077100,,0,32.09,42.69,
03077900,,0,32.09,42.69,
03078100,,0,32.09,42.69,
03078900,,0,32.09,42.69,
03079100,,0,32.09,42.69,
03079900,,0,32.09,42.69,
03081100,,0,32.09,42.69,
03081900,,0,32.09,42.69,
03082100,,0,32.09,42.69,
03082900,,0,32.09,42.69,
03083000,,0,32.09,42.69,
03089000,,0,32.09,42.69,
04011010,,0,32.09,46.69,
04011090,,0,32.09,44.69,
04012010,,0,32.09,46.69,
04012090,,0,32.09,44.69,
04014010,,0,32.09,44.69,
04014021,,0,32.09,46.69,
04014021,01,0,32.09,46.69,
04014029,,0,32.09,44.69,
04014029,01,0,32.09,44.69,
04015010,,0,32.09,44.69,
04015021,,0,32.09,46.69,
04015021,01,0,32.09,46.69,
04015029,,0,32.09,44.69,
04015029,01,0,32.09,44.69,
04021010,,0,32.09,60.69,
04021090,,0,32.09,60.69,
04022110,,0,32.09,60.69,
04022120,,0,32.09,60.69,
04022130,,0,32.09,48.69,
04022910,,0,32.09,60.69,
04022920,,0,32.09,60.69,
04022930,,0,32.09,48.69,
04029100,,0,32.09,46.69,
04029100,01,0,32.09,46.69,
04029900,,0,32.09,60.69,
04029900,01,0,32.09,60.69,
04031000,,0,32.09,48.69,
04031000,01,0,32.09,48.69,
04039000,,0,32.09,48.69,
04039000,01,0,32.09,48.69,
04041000,,0,32.09,60.69,
04041000,01,0,32.09,60.69,
04049000,,0,32.09,46.69,
04049000,01,0,32.09,46.69,
04051000,,0,32.09,48.69,
04052000,,0,32.09,48.69,
04059010,,0,32.09,48.69,
04059090,,0,32.09,48.69,
04061010,,0,32.09,60.69,
04061090,,0,32.09,48.69,
04062000,,0,32.09,48.69,
04063000,,0,32.09,48.69,
04064000,,0,32.09,48.69,
04069010,,0,32.09,60.69,
04069020,,0,32.09,60.69,
04069030,,0,32.09,48.69,
04069090,,0,32.09,48.69,
04071100,,0,21.52,22.12,
04071900,,0,21.52,22.12,
04072100,,0,21.52,30.12,
04072900,,0,21.52,30.12,
04079000,,0,21.52,30.12,
04081100,,0,32.09,42.69,
04081900,,0,32.09,42.69,
04081900,01,0,32.09,42.69,
04089100,,0,32.09,42.69,
04089900,,0,32.09,42.69,
04089900,01,0,32.09,42.69,
04090000,,0,32.09,48.69,
04090000,01,0,32.09,48.69,
04100000,,0,32.09,46.69,
05010000,,0,26.33,34.93,
05021011,,0,26.33,34.93,
05021019,,0,26.33,34.93,
05021090,,0,26.33,34.93,
05029010,,0,26.33,34.93,
05029020,,0,26.33,34.93,
05040011,,0,26.33,34.93,
05040012,,0,26.33,34.93,
05040013,,0,26.33,34.93,
05040019,,0,26.33,34.93,
05040090,,0,26.33,30.93,
05051000,,0,26.33,34.93,
05059000,,0,26.33,34.93,
05061000,,0,26.33,34.93,
05069000,,0,15.73,24.33,
05071000,,0,26.33,34.93,
05079000,,0,26.33,34.93,
05080000,,0,26.33,34.93,
05100010,,0,15.73,16.33,
05100090,,0,26.33,28.93,
05111000,,0,26.33,26.93,
05119110,,0,26.33,26.93,
05119190,,0,26.33,34.93,
05119910,,0,26.33,26.93,
05119920,,0,26.33,26.93,
05119930,,0,26.33,26.93,
05119991,,0,26.33,34.93,
05119999,,0,26.33,34.93,
06011000,,0,26.33,26.93,
06012000,,0,26.33,26.93,
06021000,,0,26.33,28.93,
06022000,,0,26.33,28.93,
06023000,,0,26.33,28.93,
06024000,,0,26.33,28.93,
06029010,,0,26.33,28.93,
06029021,,0,26.33,26.93,
06029029,,0,26.33,26.93,
06029081,,0,26.33,26.93,
06029082,,0,26.33,26.93,
06029083,,0,26.33,26.93,
06029089,,0,26.33,26.93,
06029090,,0,26.33,28.93,
06031100,,0,26.33,36.93,
06031200,,0,26.33,36.93,
06031300,,0,26.33,36.93,
06031400,,0,26.33,36.93,
06031500,,0,26.33,36.93,
06031900,,0,26.33,36.93,
06039000,,0,26.33,36.93,
06042000,,0,26.33,34.93,
06049000,,0,26.33,34.93,
07011000,,0,26.33,26.93,
07019000,,0,26.33,36.93,
07020000,,0,26.33,36.93,
07031011,,0,26.33,26.93,
07031019,,0,26.33,36.93,
07031021,,0,26.33,26.93,
07031029,,0,26.33,36.93,
07032010,,0,26.33,26.93,
07032090,,0,26.33,36.93,
07039010,,0,26.33,26.93,
07039090,,0,26.33,36.93,
07041000,,0,26.33,36.93,
07042000,,0,26.33,36.93,
07049000,,0,26.33,36.93,
07051100,,0,26.33,36.93,
07051900,,0,26.33,36.93,
07052100,,0,26.33,36.93,
07052900,,0,26.33,36.93,
07061000,,0,26.33,36.93,
07069000,,0,26.33,36.93,
07070000,,0,26.33,36.93,
07081000,,0,26.33,36.93,
07082000,,0,26.33,36.93,
07089000,,0,26.33,36.93,
07092000,,0,26.33,36.93,
07093000,,0,26.33,36.93,
07094000,,0,26.33,36.93,
07095100,,0,26.33,36.93,
07095900,,0,26.33,36.93,
07096000,,0,26.33,36.93,
07097000,,0,26.33,36.93,
07099100,,0,26.33,36.93,
07099200,,0,26.33,36.93,
07099300,,0,26.33,36.93,
07099911,,0,26.33,26.93,
07099919,,0,26.33,36.93,
07099990,,0,26.33,36.93,
07101000,,0,26.33,36.93,
07102100,,0,26.33,36.93,
07102200,,0,26.33,36.93,
07102900,,0,26.33,36.93,
07103000,,0,26.33,36.93,
07104000,,0,26.33,36.93,
07108000,,0,26.33,36.93,
07109000,,0,26.33,36.93,
07112010,,0,26.33,36.93,
07112020,,0,26.33,36.93,
07112090,,0,26.33,36.93,
07114000,,0,26.33,36.93,
07114000,01,0,26.33,36.93,
07115100,,0,26.33,36.93,
07115100,01,0,26.33,36.93,
07115900,,0,28.52,39.12,
07115900,01,0,26.33,36.93,
07119000,,0,26.33,36.93,
07119000,01,0,26.33,36.93,
07122000,,0,26.33,36.93,
07123100,,0,26.33,36.93,
07123200,,0,26.33,36.93,
07123300,,0,26.33,36.93,
07123900,,0,26.33,36.93,
07129010,,0,26.33,36.93,
07129090,,0,26.33,36.93,
07129090,01,0,26.33,36.93,
07131010,,0,26.33,26.93,
07131090,,0,26.33,36.93,
07132010,,0,26.33,26.93,
07132090,,0,26.33,36.93,
07133110,,0,26.33,26.93,
07133190,,0,26.33,36.93,
07133210,,0,26.33,26.93,
07133290,,0,26.33,36.93,
07133311,,0,26.33,26.93,
07133319,,0,15.73,26.33,
07133321,,0,26.33,26.93,
07133329,,0,15.73,26.33,
07133391,,0,26.33,26.93,
07133399,,0,26.33,36.93,
07133410,,0,26.33,26.93,
07133490,,0,26.33,36.93,
07133510,,0,26.33,26.93,
07133590,,0,26.33,36.93,
07133910,,0,26.33,26.93,
07133990,,0,26.33,36.93,
07134010,,0,26.33,26.93,
07134090,,0,26.33,36.93,
07135010,,0,26.33,26.93,
07135090,,0,26.33,36.93,
07136010,,0,26.33,26.93,
07136090,,0,26.33,36.93,
07139010,,0,26.33,26.93,
07139090,,0,26.33,36.93,
07141000,,0,26.33,36.93,
07142000,,0,26.33,36.93,
07143000,,0,26.33,36.93,
07144000,,0,26.33,36.93,
07145000,,0,26.33,36.93,
07149000,,0,26.33,36.93,
08011110,,0,32.09,42.69,
08011110,01,0,32.09,42.69,
08011190,,0,32.09,42.69,
08011190,01,0,32.09,42.69,
08011200,,0,32.09,42.69,
08011900,,0,32.09,42.69,
08012100,,0,32.09,42.69,
08012100,01,0,32.09,42.69,
08012200,,0,32.09,42.69,
08012200,01,0,32.09,42.69,
08013100,,0,32.09,42.69,
08013100,01,0,32.09,42.69,
08013200,,0,32.09,42.69,
08013200,01,0,32.09,42.69,
08021100,,0,32.09,42.69,
08021200,,0,32.09,42.69,
08022100,,0,32.09,38.69,
08022200,,0,32.09,38.69,
08023100,,0,32.09,42.69,
08023200,,0,32.09,42.69,
08024100,,0,32.09,42.69,
08024200,,0,32.09,42.69,
08025100,,0,32.09,42.69,
08025200,,0,32.09,42.69,
08026100,,0,32.09,42.69,
08026200,,0,32.09,42.69,
08027000,,0,32.09,42.69,
08028000,,0,32.09,42.69,
08029000,,0,32.09,42.69,
08031000,,0,32.09,42.69,
08031000,01,0,32.09,42.69,
08039000,,0,32.09,42.69,
08039000,01,0,32.09,42.69,
08041010,,0,32.09,42.69,
08041020,,0,32.09,42.69,
08042010,,0,32.09,42.69,
08042020,,0,32.09,42.69,
08043000,,0,32.09,42.69,
08043000,01,0,32.09,42.69,
08044000,,0,32.09,42.69,
08044000,01,0,32.09,42.69,
08045010,,0,32.09,42.69,
08045010,01,0,32.09,42.69,
08045020,,0,32.09,42.69,
08045020,01,0,32.09,42.69,
08045030,,0,32.09,42.69,
08045030,01,0,32.09,42.69,
08051000,,0,32.09,42.69,
08051000,01,0,32.09,42.69,
08052000,,0,32.09,42.69,
08052000,01,0,32.09,42.69,
08054000,,0,32.09,42.69,
08054000,01,0,32.09,42.69,
08055000,,0,32.09,42.69,
08055000,01,0,32.09,42.69,
08059000,,0,32.09,42.69,
08059000,01,0,32.09,42.69,
08061000,,0,32.09,42.69,
08062000,,0,32.09,42.69,
08071100,,0,32.09,42.69,
08071900,,0,32.09,42.69,
08072000,,0,32.09,42.69,
08081000,,0,32.09,42.69,
08083000,,0,32.09,42.69,
08084000,,0,32.09,42.69,
08091000,,0,32.09,42.69,
08092100,,0,32.09,42.69,
08092900,,0,32.09,42.69,
08093010,,0,32.09,42.69,
08093020,,0,32.09,42.69,
08094000,,0,32.09,42.69,
08101000,,0,32.09,42.69,
08102000,,0,32.09,42.69,
08103000,,0,32.09,42.69,
08104000,,0,32.09,42.69,
08105000,,0,32.09,42.69,
08106000,,0,32.09,42.69,
08107000,,0,32.09,42.69,
08109000,,0,32.09,42.69,
08111000,,0,32.09,42.69,
08111000,01,0,32.09,42.69,
08112000,,0,32.09,42.69,
08112000,01,0,32.09,42.69,
08119000,,0,32.09,42.69,
08119000,01,0,32.09,42.69,
08121000,,0,32.09,42.69,
08129000,,0,32.09,42.69,
08131000,,0,32.09,42.69,
08132010,,0,32.09,42.69,
08132020,,0,32.09,42.69,
08133000,,0,32.09,42.69,
08134010,,0,32.09,42.69,
08134090,,0,32.09,42.69,
08135000,,0,32.09,42.69,
08140000,,0,32.09,42.69,
09011110,,0,15.73,26.33,
09011190,,0,15.73,26.33,
09011190,01,0,15.73,26.33,
09011200,,0,15.73,26.33,
09012100,,0,15.73,26.33,
09012200,,0,15.73,26.33,
09019000,,0,15.73,26.33,
09019000,01,0,15.73,26.33,
09021000,,0,26.33,36.93,
09022000,,0,26.33,36.93,
09023000,,0,26.33,36.93,
09024000,,0,26.33,36.93,
09030010,,0,26.33,36.93,
09030010,01,0,26.33,36.93,
09030090,,0,26.33,36.93,
09030090,01,0,26.33,36.93,
09041100,,0,26.33,36.93,
09041200,,0,26.33,36.93,
09042100,,0,26.33,36.93,
09042200,,0,26.33,36.93,
09051000,,0,26.33,36.93,
09052000,,0,26.33,36.93,
09061100,,0,26.33,36.93,
09061900,,0,26.33,36.93,
09062000,,0,26.33,36.93,
09071000,,0,26.33,36.93,
09072000,,0,26.33,36.93,
09081100,,0,26.33,36.93,
09081200,,0,26.33,36.93,
09082100,,0,26.33,36.93,
09082200,,0,26.33,36.93,
09083100,,0,26.33,36.93,
09083200,,0,26.33,36.93,
09092100,,0,26.33,36.93,
09092200,,0,26.33,36.93,
09093100,,0,26.33,36.93,
09093200,,0,26.33,36.93,
09096110,,0,26.33,36.93,
09096120,,0,26.33,36.93,
09096190,,0,26.33,36.93,
09096210,,0,26.33,36.93,
09096220,,0,26.33,36.93,
09096290,,0,26.33,36.93,
09101100,,0,26.33,36.93,
09101200,,0,26.33,36.93,
09102000,,0,26.33,36.93,
09103000,,0,26.33,36.93,
09109100,,0,26.33,36.93,
09109900,,0,26.33,36.93,
10011100,,0,15.73,16.33,
10011900,,0,15.73,26.33,
10019100,,0,15.73,16.33,
10019900,,0,15.73,26.33,
10021000,,0,26.33,26.93,
10029000,,0,26.33,34.93,
10031000,,0,26.33,26.93,
10039010,,0,26.33,36.93,
10039080,,0,26.33,36.93,
10039090,,0,26.33,36.93,
10041000,,0,26.33,26.93,
10049000,,0,26.33,34.93,
10051000,,0,26.33,26.93,
10059010,,0,26.33,34.93,
10059090,,0,26.33,34.93,
10061010,,0,26.33,26.93,
10061091,,0,26.33,36.93,
10061092,,0,26.33,36.93,
10062010,,0,15.73,26.33,
10062020,,0,15.73,26.33,
10063011,,0,15.73,28.33,
10063019,,0,15.73,26.33,
10063021,,0,15.73,28.33,
10063029,,0,15.73,26.33,
10064000,,0,26.33,36.93,
10071000,,0,26.33,26.93,
10079000,,0,26.33,34.93,
10081010,,0,26.33,26.93,
10081090,,0,26.33,34.93,
10082100,,0,26.33,26.93,
10082900,,0,26.33,34.93,
10083010,,0,26.33,26.93,
10083090,,0,26.33,34.93,
10084010,,0,26.33,26.93,
10084090,,0,26.33,34.93,
10085010,,0,26.33,26.93,
10085090,,0,26.33,34.93,
10086010,,0,26.33,26.93,
10086090,,0,26.33,34.93,
10089010,,0,26.33,26.93,
10089090,,0,26.33,34.93,
11010010,,0,15.73,28.33,
11010020,,0,26.33,38.93,
11022000,,0,21.49,32.09,
11029000,,0,32.09,42.69,
11031100,,0,32.09,42.69,
11031300,,0,21.49,32.09,
11031900,,0,32.09,42.69,
11032000,,0,32.09,42.69,
11041200,,0,32.09,42.69,
11041900,,0,21.49,32.09,
11042200,,0,32.09,42.69,
11042300,,0,32.09,42.69,
11042900,,0,32.09,42.69,
11043000,,0,32.09,42.69,
11051000,,0,32.09,44.69,
11052000,,0,32.09,44.69,
11061000,,0,32.09,42.69,
11062000,,0,21.49,32.09,
11063000,,0,32.09,42.69,
11071010,,0,34.28,48.88,
11071020,,0,34.28,48.88,
11072010,,0,34.28,48.88,
11072020,,0,34.28,48.88,
11081100,,0,32.09,42.69,
11081200,,0,32.09,42.69,
11081300,,0,32.09,42.69,
11081400,,0,32.09,42.69,
11081900,,0,32.09,42.69,
11082000,,0,32.09,42.69,
11090000,,0,32.09,42.69,
12011000,,0,32.09,32.69,
12019000,,0,32.09,40.69,
12023000,,0,32.09,32.69,
12024100,,0,32.09,40.69,
12024200,,0,32.09,42.69,
12030000,,0,32.09,40.69,
12040010,,0,32.09,32.69,
12040090,,0,32.09,40.69,
12051010,,0,32.09,32.69,
12051090,,0,32.09,40.69,
12059010,,0,32.09,32.69,
12059090,,0,32.09,40.69,
12060010,,0,32.09,32.69,
12060090,,0,32.09,40.69,
12071010,,0,32.09,32.69,
12071090,,0,32.09,40.69,
12072100,,0,32.09,32.69,
12072900,,0,32.09,40.69,
12073010,,0,32.09,32.69,
12073090,,0,32.09,40.69,
12074010,,0,32.09,32.69,
12074090,,0,32.09,40.69,
12075010,,0,32.09,32.69,
12075090,,0,32.09,40.69,
12076010,,0,32.09,32.69,
12076090,,0,32.09,40.69,
12077010,,0,32.09,32.69,
12077090,,0,32.09,40.69,
12079110,,0,32.09,32.69,
12079190,,0,32.09,40.69,
12079910,,0,32.09,32.69,
